T: 1.41, temp: 25.7979, pressure: 1003.71
T: 1819.88, temp: 17.776, pressure: 1003.48
T: 1821.42, temp: 17.7809, pressure: 1003.44
T: 1822.76, temp: 17.7809, pressure: 1003.45
T: 1823.93, temp: 17.7809, pressure: 1003.47
T: 1825.13, temp: 17.7906, pressure: 1003.44
T: 1826.42, temp: 17.7809, pressure: 1003.46
T: 1827.45, temp: 17.7883, pressure: 1003.46
T: 1828.48, temp: 17.7906, pressure: 1003.43
T: 1829.79, temp: 17.7783, pressure: 1003.48
T: 1830.79, temp: 17.7906, pressure: 1003.42
T: 1832.44, temp: 17.7783, pressure: 1003.45
T: 1833.48, temp: 17.7906, pressure: 1003.46
T: 1834.79, temp: 17.7857, pressure: 1003.43
T: 1836.42, temp: 17.7883, pressure: 1003.44
T: 1837.45, temp: 17.7809, pressure: 1003.47
T: 1838.49, temp: 17.7906, pressure: 1003.46
T: 1839.79, temp: 17.7883, pressure: 1003.46
T: 1840.8, temp: 17.7932, pressure: 1003.46
T: 1842.46, temp: 17.7809, pressure: 1003.46
T: 1843.48, temp: 17.7883, pressure: 1003.47
T: 1844.77, temp: 17.7783, pressure: 1003.44
T: 1845.79, temp: 17.7906, pressure: 1003.42
T: 1847.45, temp: 17.7832, pressure: 1003.43
T: 1848.48, temp: 17.7932, pressure: 1003.43
T: 1849.48, temp: 17.7906, pressure: 1003.43
T: 1850.48, temp: 17.7906, pressure: 1003.44
T: 1851.73, temp: 17.7906, pressure: 1003.41
T: 1852.77, temp: 17.7906, pressure: 1003.43
T: 1853.79, temp: 17.7906, pressure: 1003.42
T: 1855.41, temp: 17.7906, pressure: 1003.39
T: 1856.42, temp: 17.7932, pressure: 1003.46
T: 1857.45, temp: 17.7906, pressure: 1003.43
T: 1858.48, temp: 17.7932, pressure: 1003.46
T: 1859.78, temp: 17.798, pressure: 1003.41
T: 1860.8, temp: 17.7932, pressure: 1003.41
T: 1862.45, temp: 17.7932, pressure: 1003.4
T: 1863.48, temp: 17.7857, pressure: 1003.42
T: 1864.48, temp: 17.7857, pressure: 1003.43
T: 1865.72, temp: 17.7932, pressure: 1003.43
T: 1866.73, temp: 17.7957, pressure: 1003.44
T: 1867.74, temp: 17.8006, pressure: 1003.44
T: 1868.79, temp: 17.7932, pressure: 1003.42
T: 1869.92, temp: 17.798, pressure: 1003.41
T: 1871.41, temp: 17.7957, pressure: 1003.4
T: 1872.42, temp: 17.8006, pressure: 1003.43
T: 1873.47, temp: 17.798, pressure: 1003.44
T: 1874.48, temp: 17.7957, pressure: 1003.42
T: 1875.73, temp: 17.7957, pressure: 1003.4
T: 1876.77, temp: 17.798, pressure: 1003.4
T: 1877.8, temp: 17.798, pressure: 1003.44
T: 1879.08, temp: 17.7957, pressure: 1003.42
T: 1880.42, temp: 17.7906, pressure: 1003.43
T: 1881.48, temp: 17.7957, pressure: 1003.44
T: 1882.48, temp: 17.8006, pressure: 1003.45
T: 1883.73, temp: 17.798, pressure: 1003.43
T: 1885.42, temp: 17.798, pressure: 1003.42
T: 1886.47, temp: 17.8006, pressure: 1003.41
T: 1887.48, temp: 17.8006, pressure: 1003.42
T: 1888.72, temp: 17.7932, pressure: 1003.41
T: 1890.42, temp: 17.798, pressure: 1003.42
T: 1891.42, temp: 17.8006, pressure: 1003.35
T: 1892.47, temp: 17.7957, pressure: 1003.39
T: 1893.72, temp: 17.798, pressure: 1003.41
T: 1894.84, temp: 17.8006, pressure: 1003.43
T: 1896.4, temp: 17.7957, pressure: 1003.44
T: 1897.42, temp: 17.798, pressure: 1003.43
T: 1898.47, temp: 17.798, pressure: 1003.41
T: 1899.53, temp: 17.7957, pressure: 1003.43
T: 1900.74, temp: 17.7957, pressure: 1003.42
T: 1901.77, temp: 17.8055, pressure: 1003.41
T: 1902.8, temp: 17.8006, pressure: 1003.42
T: 1904.11, temp: 17.8031, pressure: 1003.45
T: 1905.41, temp: 17.8055, pressure: 1003.44
T: 1906.41, temp: 17.8055, pressure: 1003.41
T: 1907.48, temp: 17.8006, pressure: 1003.41
T: 1908.48, temp: 17.808, pressure: 1003.41
T: 1909.53, temp: 17.8006, pressure: 1003.41
T: 1910.72, temp: 17.8006, pressure: 1003.41
T: 1911.78, temp: 17.8006, pressure: 1003.41
T: 1912.79, temp: 17.8055, pressure: 1003.46
T: 1913.8, temp: 17.8006, pressure: 1003.41
T: 1915.41, temp: 17.8055, pressure: 1003.44
T: 1916.42, temp: 17.8006, pressure: 1003.45
T: 1917.48, temp: 17.808, pressure: 1003.44
T: 1918.48, temp: 17.8055, pressure: 1003.43
T: 1919.49, temp: 17.8031, pressure: 1003.4
T: 1920.72, temp: 17.808, pressure: 1003.42
T: 1921.76, temp: 17.8055, pressure: 1003.47
T: 1922.79, temp: 17.808, pressure: 1003.45
T: 1923.8, temp: 17.808, pressure: 1003.44
T: 1925.42, temp: 17.808, pressure: 1003.37
T: 1926.47, temp: 17.8031, pressure: 1003.43
T: 1927.48, temp: 17.8105, pressure: 1003.43
T: 1928.48, temp: 17.8105, pressure: 1003.46
T: 1929.55, temp: 17.8105, pressure: 1003.46
T: 1930.73, temp: 17.808, pressure: 1003.4
T: 1931.75, temp: 17.808, pressure: 1003.39
T: 1932.79, temp: 17.8105, pressure: 1003.42
T: 1934.11, temp: 17.8105, pressure: 1003.41
T: 1935.41, temp: 17.8129, pressure: 1003.44
T: 1936.41, temp: 17.8105, pressure: 1003.44
T: 1937.41, temp: 17.8105, pressure: 1003.42
T: 1938.41, temp: 17.8105, pressure: 1003.41
T: 1939.47, temp: 17.8203, pressure: 1003.41
T: 1940.48, temp: 17.8129, pressure: 1003.44
T: 1941.8, temp: 17.8055, pressure: 1003.4
T: 1943.42, temp: 17.8105, pressure: 1003.44
T: 1944.46, temp: 17.8129, pressure: 1003.46
T: 1945.48, temp: 17.818, pressure: 1003.45
T: 1946.49, temp: 17.8129, pressure: 1003.47
T: 1947.72, temp: 17.8154, pressure: 1003.38
T: 1948.78, temp: 17.8154, pressure: 1003.43
T: 1950.41, temp: 17.8154, pressure: 1003.41
T: 1951.41, temp: 17.818, pressure: 1003.46
T: 1952.41, temp: 17.818, pressure: 1003.46
T: 1953.47, temp: 17.8203, pressure: 1003.4
T: 1954.53, temp: 17.8203, pressure: 1003.41
T: 1955.74, temp: 17.8228, pressure: 1003.45
T: 1956.74, temp: 17.8228, pressure: 1003.45
T: 1957.79, temp: 17.8203, pressure: 1003.46
T: 1958.79, temp: 17.8228, pressure: 1003.42
T: 1960.41, temp: 17.8203, pressure: 1003.45
T: 1961.46, temp: 17.8228, pressure: 1003.44
T: 1962.48, temp: 17.8203, pressure: 1003.43
T: 1963.72, temp: 17.8228, pressure: 1003.43
T: 1965.41, temp: 17.8303, pressure: 1003.41
T: 1966.47, temp: 17.8277, pressure: 1003.39
T: 1967.47, temp: 17.8228, pressure: 1003.43
T: 1968.47, temp: 17.8254, pressure: 1003.44
T: 1969.51, temp: 17.8228, pressure: 1003.43
T: 1970.73, temp: 17.8203, pressure: 1003.41
T: 1971.75, temp: 17.8303, pressure: 1003.41
T: 1972.79, temp: 17.8277, pressure: 1003.42
T: 1974.07, temp: 17.8228, pressure: 1003.43
T: 1975.41, temp: 17.8277, pressure: 1003.39
T: 1976.47, temp: 17.8254, pressure: 1003.35
T: 1977.48, temp: 17.8328, pressure: 1003.39
T: 1978.72, temp: 17.8303, pressure: 1003.41
T: 1980.41, temp: 17.8303, pressure: 1003.39
T: 1981.47, temp: 17.8328, pressure: 1003.4
T: 1982.47, temp: 17.8303, pressure: 1003.41
T: 1983.72, temp: 17.8254, pressure: 1003.43
T: 1985.42, temp: 17.8352, pressure: 1003.42
T: 1986.47, temp: 17.8352, pressure: 1003.4
T: 1987.48, temp: 17.8303, pressure: 1003.45
T: 1988.73, temp: 17.8328, pressure: 1003.44
T: 1990.39, temp: 17.8352, pressure: 1003.42
T: 1991.42, temp: 17.8328, pressure: 1003.41
T: 1992.47, temp: 17.8328, pressure: 1003.41
T: 1993.71, temp: 17.8426, pressure: 1003.42
T: 1995.4, temp: 17.8303, pressure: 1003.45
T: 1996.41, temp: 17.84, pressure: 1003.38
T: 1997.47, temp: 17.8377, pressure: 1003.42
T: 1998.47, temp: 17.8328, pressure: 1003.42
T: 1999.52, temp: 17.8377, pressure: 1003.4
T: 2000.72, temp: 17.8426, pressure: 1003.4
T: 2001.78, temp: 17.8377, pressure: 1003.41
T: 2003.41, temp: 17.8352, pressure: 1003.4
T: 2004.46, temp: 17.84, pressure: 1003.4
T: 2005.47, temp: 17.8377, pressure: 1003.38
T: 2006.48, temp: 17.8451, pressure: 1003.41
T: 2007.72, temp: 17.84, pressure: 1003.38
T: 2008.79, temp: 17.84, pressure: 1003.41
T: 2010.41, temp: 17.84, pressure: 1003.41
T: 2011.47, temp: 17.8377, pressure: 1003.44
T: 2012.48, temp: 17.8426, pressure: 1003.42
T: 2013.71, temp: 17.8451, pressure: 1003.43
T: 2015.41, temp: 17.8377, pressure: 1003.44
T: 2016.46, temp: 17.84, pressure: 1003.4
T: 2017.48, temp: 17.8451, pressure: 1003.43
T: 2018.72, temp: 17.8451, pressure: 1003.38
T: 2020.41, temp: 17.8426, pressure: 1003.37
T: 2021.42, temp: 17.8451, pressure: 1003.39
T: 2022.47, temp: 17.85, pressure: 1003.43
T: 2023.72, temp: 17.8426, pressure: 1003.36
T: 2025.42, temp: 17.84, pressure: 1003.36
T: 2026.46, temp: 17.8426, pressure: 1003.4
T: 2027.48, temp: 17.8451, pressure: 1003.4
T: 2028.72, temp: 17.8426, pressure: 1003.44
T: 2030.42, temp: 17.85, pressure: 1002.72
T: 2031.46, temp: 17.84, pressure: 997.536
T: 2032.69, temp: 17.84, pressure: 989.997
T: 2033.75, temp: 17.8426, pressure: 984.948
T: 2035.38, temp: 17.84, pressure: 980.087
T: 2036.42, temp: 17.8426, pressure: 978.733
T: 2037.46, temp: 17.8377, pressure: 977.639
T: 2038.48, temp: 17.7092, pressure: 979.359
T: 2039.53, temp: 17.7018, pressure: 979.687
T: 2040.73, temp: 17.6695, pressure: 980.186
T: 2041.74, temp: 17.5461, pressure: 980.597
T: 2042.79, temp: 17.457, pressure: 981.158
T: 2044.08, temp: 17.4201, pressure: 981.856
T: 2045.42, temp: 17.4348, pressure: 982.536
T: 2046.42, temp: 17.3262, pressure: 982.938
T: 2047.48, temp: 17.299, pressure: 983.44
T: 2048.48, temp: 17.3162, pressure: 984.031
T: 2049.52, temp: 17.1779, pressure: 984.629
T: 2050.72, temp: 17.0963, pressure: 985.144
T: 2051.76, temp: 17.0691, pressure: 985.796
T: 2052.79, temp: 17.0469, pressure: 986.301
T: 2054.09, temp: 16.9727, pressure: 987.013
T: 2055.41, temp: 16.9801, pressure: 987.758
T: 2056.41, temp: 16.9135, pressure: 988.299
T: 2057.42, temp: 16.8295, pressure: 988.898
T: 2058.47, temp: 16.8615, pressure: 989.467
T: 2059.47, temp: 16.8689, pressure: 990.168
T: 2060.72, temp: 16.7973, pressure: 990.745
T: 2061.77, temp: 16.7232, pressure: 991.209
T: 2062.8, temp: 16.7084, pressure: 991.699
T: 2063.8, temp: 16.6639, pressure: 992.225
T: 2065.41, temp: 16.6639, pressure: 993.148
T: 2066.41, temp: 16.6045, pressure: 993.746
T: 2067.41, temp: 16.565, pressure: 994.338
T: 2068.42, temp: 16.5947, pressure: 994.872
T: 2069.48, temp: 16.5453, pressure: 995.427
T: 2070.73, temp: 16.5477, pressure: 996.126
T: 2071.75, temp: 16.5527, pressure: 996.631
T: 2072.8, temp: 16.4908, pressure: 997.167
T: 2074.5, temp: 16.4934, pressure: 998.111
T: 2075.72, temp: 16.4562, pressure: 998.754
T: 2076.75, temp: 16.4365, pressure: 999.374
T: 2077.78, temp: 16.4242, pressure: 999.975
T: 2078.8, temp: 16.4043, pressure: 1000.49
T: 2080.41, temp: 16.3895, pressure: 1001.29
T: 2081.42, temp: 16.3574, pressure: 1001.81
T: 2082.42, temp: 16.3475, pressure: 1002.38
T: 2083.48, temp: 16.3748, pressure: 1002.92
T: 2084.54, temp: 16.3623, pressure: 1003.45
T: 2085.73, temp: 16.3969, pressure: 1003.48
T: 2086.76, temp: 16.4068, pressure: 1003.47
T: 2087.78, temp: 16.4168, pressure: 1003.48
T: 2088.79, temp: 16.434, pressure: 1003.46
T: 2090.41, temp: 16.4465, pressure: 1003.48
T: 2091.47, temp: 16.4637, pressure: 1003.51
T: 2092.48, temp: 16.476, pressure: 1003.5
T: 2093.71, temp: 16.481, pressure: 1003.49
T: 2095.42, temp: 16.4982, pressure: 1003.49
T: 2096.47, temp: 16.5105, pressure: 1003.49
T: 2097.48, temp: 16.518, pressure: 1003.47
T: 2098.72, temp: 16.5328, pressure: 1003.51
T: 2100.4, temp: 16.5453, pressure: 1003.51
T: 2101.46, temp: 16.5576, pressure: 1003.48
T: 2102.48, temp: 16.5674, pressure: 1003.51
T: 2103.72, temp: 16.5748, pressure: 1003.48
T: 2105.41, temp: 16.5848, pressure: 1003.5
T: 2106.46, temp: 16.5922, pressure: 1003.52
T: 2107.47, temp: 16.5947, pressure: 1003.49
T: 2108.71, temp: 16.6045, pressure: 1003.5
T: 2110.41, temp: 16.6096, pressure: 1003.5
T: 2111.47, temp: 16.6219, pressure: 1003.49
T: 2112.48, temp: 16.6293, pressure: 1003.46
T: 2113.72, temp: 16.6391, pressure: 1003.48
T: 2115.41, temp: 16.6539, pressure: 1003.46
T: 2116.47, temp: 16.6564, pressure: 1003.51
T: 2117.48, temp: 16.6687, pressure: 1003.49
T: 2118.48, temp: 16.6762, pressure: 1003.48
T: 2119.52, temp: 16.6787, pressure: 1003.51
T: 2120.72, temp: 16.6861, pressure: 1003.5
T: 2121.76, temp: 16.6936, pressure: 1003.52
T: 2122.79, temp: 16.701, pressure: 1003.51
T: 2124.07, temp: 16.7033, pressure: 1003.49
T: 2125.42, temp: 16.7084, pressure: 1003.5
T: 2126.48, temp: 16.7232, pressure: 1003.47
T: 2127.48, temp: 16.7232, pressure: 1003.45
T: 2128.71, temp: 16.7281, pressure: 1003.47
T: 2130.4, temp: 16.7379, pressure: 1003.48
T: 2131.41, temp: 16.7478, pressure: 1003.46
T: 2132.47, temp: 16.7627, pressure: 1003.48
T: 2133.48, temp: 16.7652, pressure: 1003.45
T: 2134.5, temp: 16.7676, pressure: 1003.46
T: 2135.72, temp: 16.7727, pressure: 1003.48
T: 2136.75, temp: 16.7775, pressure: 1003.45
T: 2137.79, temp: 16.785, pressure: 1003.46
T: 2138.79, temp: 16.7924, pressure: 1003.44
T: 2140.41, temp: 16.7947, pressure: 1003.46
T: 2141.46, temp: 16.8021, pressure: 1003.45
T: 2142.47, temp: 16.8121, pressure: 1003.46
T: 2143.47, temp: 16.8121, pressure: 1003.46
T: 2144.48, temp: 16.817, pressure: 1003.45
T: 2145.72, temp: 16.8221, pressure: 1003.46
T: 2146.75, temp: 16.8244, pressure: 1003.47
T: 2147.79, temp: 16.8344, pressure: 1003.46
T: 2148.79, temp: 16.8443, pressure: 1003.47
T: 2150.41, temp: 16.8467, pressure: 1003.47
T: 2151.46, temp: 16.8566, pressure: 1003.47
T: 2152.48, temp: 16.8641, pressure: 1003.47
T: 2153.71, temp: 16.8715, pressure: 1003.45
T: 2155.42, temp: 16.8838, pressure: 1003.46
T: 2156.48, temp: 16.8863, pressure: 1003.48
T: 2157.72, temp: 16.8912, pressure: 1003.45
T: 2158.79, temp: 16.8961, pressure: 1003.44
T: 2160.41, temp: 16.9012, pressure: 1003.45
T: 2161.47, temp: 16.9035, pressure: 1003.44
T: 2162.72, temp: 16.9158, pressure: 1003.45
T: 2163.78, temp: 16.9135, pressure: 1003.43
T: 2165.41, temp: 16.9209, pressure: 1003.46
T: 2166.46, temp: 16.9283, pressure: 1003.45
T: 2167.48, temp: 16.9357, pressure: 1003.46
T: 2168.72, temp: 16.9406, pressure: 1003.44
T: 2169.73, temp: 16.9455, pressure: 1003.46
T: 2170.73, temp: 16.9529, pressure: 1003.44
T: 2171.79, temp: 16.958, pressure: 1003.46
T: 2173.41, temp: 16.9604, pressure: 1003.45
T: 2174.48, temp: 16.9703, pressure: 1003.45
T: 2175.71, temp: 16.9752, pressure: 1003.45
T: 2176.75, temp: 16.9875, pressure: 1003.44
T: 2177.78, temp: 16.9852, pressure: 1003.45
T: 2179.07, temp: 16.9926, pressure: 1003.45
T: 2180.41, temp: 17.0023, pressure: 1003.45
T: 2181.47, temp: 17.0, pressure: 1003.42
T: 2182.48, temp: 17.0023, pressure: 1003.43
T: 2183.71, temp: 17.0049, pressure: 1003.43
T: 2185.41, temp: 17.0172, pressure: 1003.42
T: 2186.46, temp: 17.0246, pressure: 1003.43
T: 2187.48, temp: 17.0346, pressure: 1003.44
T: 2188.72, temp: 17.0346, pressure: 1003.44
T: 2190.41, temp: 17.0395, pressure: 1003.45
T: 2191.41, temp: 17.0494, pressure: 1003.44
T: 2192.42, temp: 17.0568, pressure: 1003.44
T: 2193.47, temp: 17.0543, pressure: 1003.43
T: 2194.53, temp: 17.0643, pressure: 1003.41
T: 2195.71, temp: 17.0643, pressure: 1003.41
T: 2196.75, temp: 17.0717, pressure: 1003.43
T: 2197.78, temp: 17.0766, pressure: 1003.4
T: 2198.8, temp: 17.0814, pressure: 1003.38
T: 2200.41, temp: 17.0914, pressure: 1003.4
T: 2201.46, temp: 17.0938, pressure: 1003.42
T: 2202.46, temp: 17.1012, pressure: 1003.4
T: 2203.47, temp: 17.1037, pressure: 1003.41
T: 2204.47, temp: 17.1111, pressure: 1003.41
T: 2205.71, temp: 17.1137, pressure: 1003.39
T: 2206.77, temp: 17.1186, pressure: 1003.41
T: 2207.77, temp: 17.126, pressure: 1003.4
T: 2208.78, temp: 17.1309, pressure: 1003.4
T: 2210.41, temp: 17.1309, pressure: 1003.37
T: 2211.41, temp: 17.1432, pressure: 1003.37
T: 2212.47, temp: 17.1383, pressure: 1003.37
T: 2213.71, temp: 17.1432, pressure: 1003.4
T: 2215.4, temp: 17.1605, pressure: 1003.41
T: 2216.46, temp: 17.168, pressure: 1003.37
T: 2217.48, temp: 17.1754, pressure: 1003.41
T: 2218.72, temp: 17.1754, pressure: 1003.39
T: 2220.41, temp: 17.1803, pressure: 1003.38
T: 2221.47, temp: 17.1902, pressure: 1003.39
T: 2222.47, temp: 17.1977, pressure: 1003.39
T: 2223.71, temp: 17.2, pressure: 1003.41
T: 2225.4, temp: 17.2051, pressure: 1003.42
T: 2226.46, temp: 17.2125, pressure: 1003.36
T: 2227.48, temp: 17.2174, pressure: 1003.37
T: 2228.72, temp: 17.2223, pressure: 1003.37
T: 2230.4, temp: 17.2297, pressure: 1003.36
T: 2231.41, temp: 17.2422, pressure: 1003.36
T: 2232.41, temp: 17.2422, pressure: 1003.36
T: 2233.46, temp: 17.252, pressure: 1003.38
T: 2234.47, temp: 17.252, pressure: 1003.34
T: 2235.71, temp: 17.2619, pressure: 1003.35
T: 2236.74, temp: 17.2643, pressure: 1003.35
T: 2237.78, temp: 17.2619, pressure: 1003.36
T: 2239.07, temp: 17.2693, pressure: 1003.37
T: 2240.41, temp: 17.2742, pressure: 1003.35
T: 2241.41, temp: 17.2791, pressure: 1003.36
T: 2242.41, temp: 17.2939, pressure: 1003.35
T: 2243.47, temp: 17.2916, pressure: 1003.35
T: 2244.52, temp: 17.2965, pressure: 1003.38
T: 2245.71, temp: 17.299, pressure: 1003.37
T: 2246.76, temp: 17.3064, pressure: 1003.38
T: 2247.77, temp: 17.3162, pressure: 1003.37
T: 2248.78, temp: 17.3162, pressure: 1003.37
T: 2250.41, temp: 17.3285, pressure: 1003.36
T: 2251.47, temp: 17.3285, pressure: 1003.37
T: 2252.47, temp: 17.3336, pressure: 1003.36
T: 2253.47, temp: 17.3434, pressure: 1003.35
T: 2254.48, temp: 17.3434, pressure: 1003.35
T: 2255.72, temp: 17.3533, pressure: 1003.34
T: 2256.75, temp: 17.3508, pressure: 1003.36
T: 2257.78, temp: 17.3707, pressure: 1003.36
T: 2259.08, temp: 17.3656, pressure: 1003.38
T: 2260.41, temp: 17.373, pressure: 1003.37
T: 2261.47, temp: 17.3756, pressure: 1003.34
T: 2262.5, temp: 17.383, pressure: 1003.37
T: 2263.72, temp: 17.3879, pressure: 1003.36
T: 2264.92, temp: 17.3979, pressure: 1003.37
T: 2266.41, temp: 17.4027, pressure: 1003.36
T: 2267.47, temp: 17.4053, pressure: 1003.38
T: 2268.47, temp: 17.4076, pressure: 1003.38
T: 2269.52, temp: 17.4102, pressure: 1003.35
T: 2270.72, temp: 17.4127, pressure: 1003.38
T: 2271.8, temp: 17.4201, pressure: 1003.38
T: 2273.4, temp: 17.4299, pressure: 1003.34
T: 2274.46, temp: 17.4299, pressure: 1003.38
T: 2275.47, temp: 17.4398, pressure: 1003.37
T: 2276.47, temp: 17.4422, pressure: 1003.36
T: 2277.48, temp: 17.4547, pressure: 1003.38
T: 2278.71, temp: 17.4521, pressure: 1003.36
T: 2280.4, temp: 17.4547, pressure: 1003.35
T: 2281.46, temp: 17.4596, pressure: 1003.38
T: 2282.51, temp: 17.4695, pressure: 1003.34
T: 2283.71, temp: 17.4793, pressure: 1003.34
T: 2284.91, temp: 17.4818, pressure: 1003.35
T: 2286.41, temp: 17.4893, pressure: 1003.35
T: 2287.47, temp: 17.4941, pressure: 1003.37
T: 2288.48, temp: 17.5041, pressure: 1003.35
T: 2289.54, temp: 17.499, pressure: 1003.36
T: 2290.72, temp: 17.5064, pressure: 1003.38
T: 2291.75, temp: 17.5115, pressure: 1003.35
T: 2292.78, temp: 17.5213, pressure: 1003.36
T: 2293.78, temp: 17.5264, pressure: 1003.38
T: 2295.41, temp: 17.5238, pressure: 1003.37
T: 2296.42, temp: 17.5338, pressure: 1003.36
T: 2297.45, temp: 17.5387, pressure: 1003.36
T: 2298.48, temp: 17.5387, pressure: 1003.37
T: 2299.76, temp: 17.5461, pressure: 1003.37
T: 2300.78, temp: 17.5484, pressure: 1003.36
T: 2301.79, temp: 17.5535, pressure: 1003.35
T: 2302.85, temp: 17.5559, pressure: 1003.36
T: 2304.03, temp: 17.5609, pressure: 1003.35
T: 2305.19, temp: 17.5658, pressure: 1003.37
T: 2306.41, temp: 17.5732, pressure: 1003.34
T: 2307.41, temp: 17.5707, pressure: 1003.35
T: 2308.46, temp: 17.5807, pressure: 1003.34
T: 2309.48, temp: 17.593, pressure: 1003.32
T: 2310.71, temp: 17.5832, pressure: 1003.36
T: 2311.73, temp: 17.5906, pressure: 1003.34
T: 2312.8, temp: 17.6004, pressure: 1003.34
T: 2314.47, temp: 17.6029, pressure: 1003.35
T: 2315.48, temp: 17.6078, pressure: 1003.34
T: 2316.75, temp: 17.6152, pressure: 1003.33
T: 2317.78, temp: 17.6178, pressure: 1003.35
T: 2318.78, temp: 17.6201, pressure: 1003.35
T: 2320.41, temp: 17.6326, pressure: 1003.36
T: 2321.41, temp: 17.6275, pressure: 1003.36
T: 2322.43, temp: 17.6449, pressure: 1003.35
T: 2323.47, temp: 17.6475, pressure: 1003.37
T: 2324.48, temp: 17.6449, pressure: 1003.35
T: 2325.48, temp: 17.6523, pressure: 1003.33
T: 2326.72, temp: 17.6572, pressure: 1003.37
T: 2327.77, temp: 17.6623, pressure: 1003.39
T: 2328.79, temp: 17.6598, pressure: 1003.39
T: 2329.89, temp: 17.6695, pressure: 1003.37
T: 2331.41, temp: 17.6769, pressure: 1003.33
T: 2332.47, temp: 17.6795, pressure: 1003.37
T: 2333.47, temp: 17.6869, pressure: 1003.31
T: 2334.5, temp: 17.6895, pressure: 1003.32
T: 2335.71, temp: 17.6918, pressure: 1003.32
T: 2336.76, temp: 17.6943, pressure: 1003.34
T: 2337.8, temp: 17.7018, pressure: 1003.34
T: 2339.08, temp: 17.7043, pressure: 1003.32
T: 2340.41, temp: 17.7141, pressure: 1003.34
T: 2341.47, temp: 17.7191, pressure: 1003.36
T: 2342.51, temp: 17.7191, pressure: 1003.36
T: 2343.72, temp: 17.7264, pressure: 1003.32
T: 2344.91, temp: 17.7264, pressure: 1003.36
T: 2346.41, temp: 17.7314, pressure: 1003.35
T: 2347.42, temp: 17.7389, pressure: 1003.35
T: 2348.48, temp: 17.7486, pressure: 1003.34
T: 2349.53, temp: 17.7486, pressure: 1003.35
T: 2350.72, temp: 17.7537, pressure: 1003.37
T: 2351.75, temp: 17.7537, pressure: 1003.33
T: 2352.77, temp: 17.7586, pressure: 1003.32
T: 2353.8, temp: 17.766, pressure: 1003.32
T: 2355.4, temp: 17.766, pressure: 1003.33
T: 2356.41, temp: 17.7809, pressure: 1003.32
T: 2357.41, temp: 17.7906, pressure: 1003.35
T: 2358.46, temp: 17.7906, pressure: 1003.34
T: 2359.48, temp: 17.798, pressure: 1003.34
T: 2360.48, temp: 17.798, pressure: 1003.34
T: 2361.76, temp: 17.8006, pressure: 1003.32
T: 2362.77, temp: 17.8006, pressure: 1003.36
T: 2363.79, temp: 17.8105, pressure: 1003.32
T: 2365.41, temp: 17.8154, pressure: 1003.36
T: 2366.42, temp: 17.818, pressure: 1003.35
T: 2367.45, temp: 17.8154, pressure: 1003.33
T: 2368.48, temp: 17.8277, pressure: 1003.32
T: 2369.8, temp: 17.8328, pressure: 1003.35
T: 2371.41, temp: 17.84, pressure: 1003.3
T: 2372.44, temp: 17.84, pressure: 1003.33
T: 2373.47, temp: 17.84, pressure: 1003.32
T: 2374.47, temp: 17.85, pressure: 1003.35
T: 2375.48, temp: 17.8549, pressure: 1003.33
T: 2376.71, temp: 17.8549, pressure: 1003.33
T: 2377.74, temp: 17.86, pressure: 1003.36
T: 2378.79, temp: 17.8648, pressure: 1003.34
T: 2379.9, temp: 17.8674, pressure: 1003.36
T: 2381.41, temp: 17.8697, pressure: 1003.32
T: 2382.42, temp: 17.8822, pressure: 1003.32
T: 2383.47, temp: 17.8797, pressure: 1003.33
T: 2384.54, temp: 17.8822, pressure: 1003.35
T: 2385.71, temp: 17.892, pressure: 1003.33
T: 2386.77, temp: 17.8945, pressure: 1003.32
T: 2387.79, temp: 17.9019, pressure: 1003.31
T: 2388.79, temp: 17.9019, pressure: 1003.33
T: 2390.41, temp: 17.9094, pressure: 1003.34
T: 2391.41, temp: 17.9043, pressure: 1003.33
T: 2392.47, temp: 17.9094, pressure: 1003.33
T: 2393.47, temp: 17.9191, pressure: 1003.34
T: 2394.48, temp: 17.9266, pressure: 1003.31
T: 2395.72, temp: 17.9316, pressure: 1003.31
T: 2396.73, temp: 17.9391, pressure: 1003.32
T: 2397.76, temp: 17.9365, pressure: 1003.31
T: 2398.79, temp: 17.9391, pressure: 1003.3
T: 2399.91, temp: 17.9488, pressure: 1003.28
T: 2401.41, temp: 17.9439, pressure: 1003.31
T: 2402.42, temp: 17.9514, pressure: 1003.31
T: 2403.46, temp: 17.9539, pressure: 1003.29
T: 2404.48, temp: 17.9611, pressure: 1003.33
T: 2405.48, temp: 17.9637, pressure: 1003.3
T: 2406.74, temp: 17.9637, pressure: 1003.32
T: 2407.78, temp: 17.9785, pressure: 1003.3
T: 2408.79, temp: 17.976, pressure: 1003.3
T: 2410.42, temp: 17.9785, pressure: 1003.34
T: 2411.48, temp: 17.9834, pressure: 1003.34
T: 2412.5, temp: 17.9908, pressure: 1003.3
T: 2413.73, temp: 18.0008, pressure: 1003.34
T: 2414.93, temp: 17.9982, pressure: 1003.33
T: 2416.41, temp: 18.0107, pressure: 1003.32
T: 2417.41, temp: 18.0131, pressure: 1003.31
T: 2418.42, temp: 18.0156, pressure: 1003.29
T: 2419.47, temp: 18.0156, pressure: 1003.34
T: 2420.48, temp: 18.0205, pressure: 1003.29
T: 2421.48, temp: 18.0279, pressure: 1003.32
T: 2422.72, temp: 18.0328, pressure: 1003.34
